,disease,disease_label_doid,taxon_doid,taxon_label_doid,symptom,symptom_label,tax_id
995,http://purl.obolibrary.org/obo/MONDO_0001444,Chagas disease,http://purl.obolibrary.org/obo/NCBITaxon_5693,Trypanosoma cruzi,,,5693
996,http://purl.obolibrary.org/obo/MONDO_0001444,Chagas disease,http://purl.obolibrary.org/obo/NCBITaxon_70999,Triatominae,,,70999
997,http://purl.obolibrary.org/obo/MONDO_0000791,carp allergy,http://purl.obolibrary.org/obo/NCBITaxon_7962,Cyprinus carpio,,,7962
998,http://purl.obolibrary.org/obo/MONDO_0005662,balantidiasis,http://purl.obolibrary.org/obo/NCBITaxon_71584,Balantidium,,,71584
999,http://purl.obolibrary.org/obo/MONDO_0005662,balantidiasis,http://purl.obolibrary.org/obo/NCBITaxon_71584,Balantidium,http://purl.obolibrary.org/obo/MONDO_0001517,dysentery,71584
1000,http://purl.obolibrary.org/obo/MONDO_0005662,balantidiasis,http://purl.obolibrary.org/obo/NCBITaxon_71584,Balantidium,http://purl.obolibrary.org/obo/HP_0002573,Hematochezia,71584
1001,http://purl.obolibrary.org/obo/MONDO_0005662,balantidiasis,http://purl.obolibrary.org/obo/NCBITaxon_71584,Balantidium,http://purl.obolibrary.org/obo/HP_0002027,Abdominal pain,71584
1002,http://purl.obolibrary.org/obo/MONDO_0005662,balantidiasis,http://purl.obolibrary.org/obo/NCBITaxon_71585,Neobalantidium coli,,,71585
1003,http://purl.obolibrary.org/obo/MONDO_0005662,balantidiasis,http://purl.obolibrary.org/obo/NCBITaxon_71585,Neobalantidium coli,http://purl.obolibrary.org/obo/MONDO_0001517,dysentery,71585
1004,http://purl.obolibrary.org/obo/MONDO_0005662,balantidiasis,http://purl.obolibrary.org/obo/NCBITaxon_71585,Neobalantidium coli,http://purl.obolibrary.org/obo/HP_0002573,Hematochezia,71585
1005,http://purl.obolibrary.org/obo/MONDO_0005662,balantidiasis,http://purl.obolibrary.org/obo/NCBITaxon_71585,Neobalantidium coli,http://purl.obolibrary.org/obo/HP_0002027,Abdominal pain,71585
1006,http://purl.obolibrary.org/obo/MONDO_0019360,rickettsialpox,http://purl.obolibrary.org/obo/NCBITaxon_786,Rickettsia akari,,,786
1007,http://purl.obolibrary.org/obo/MONDO_0043314,aquarium granuloma,http://purl.obolibrary.org/obo/NCBITaxon_1781,Mycobacterium marinum,,,1781
1008,http://purl.obolibrary.org/obo/MONDO_0005109,HIV infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_11676,Human immunodeficiency virus 1,,,11676
1009,http://purl.obolibrary.org/obo/MONDO_0005109,HIV infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_12721,Human immunodeficiency virus,,,12721
1010,http://purl.obolibrary.org/obo/MONDO_0005109,HIV infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_11709,Human immunodeficiency virus 2,,,11709
1011,http://purl.obolibrary.org/obo/MONDO_0017860,methanol poisoning,http://purl.obolibrary.org/obo/CHEBI_17790,methanol,,,
1012,http://purl.obolibrary.org/obo/MONDO_0005834,lymphogranuloma venereum,http://purl.obolibrary.org/obo/NCBITaxon_471472,Chlamydia trachomatis 434/Bu,,,471472
1013,http://purl.obolibrary.org/obo/MONDO_0001353,Bordetella parapertussis infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_519,Bordetella parapertussis,,,519
1014,http://purl.obolibrary.org/obo/MONDO_0001353,Bordetella parapertussis infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_519,Bordetella parapertussis,http://purl.obolibrary.org/obo/HP_0031247,Whooping cough,519
1015,http://purl.obolibrary.org/obo/MONDO_0005124,leprosy,http://purl.obolibrary.org/obo/NCBITaxon_480418,Mycobacterium lepromatosis,,,480418
1016,http://purl.obolibrary.org/obo/MONDO_0005124,leprosy,http://purl.obolibrary.org/obo/NCBITaxon_1769,Mycobacterium leprae,,,1769
1017,http://purl.obolibrary.org/obo/MONDO_0018469,pulmonary non-tuberculous mycobacterial infection,http://purl.obolibrary.org/obo/NCBITaxon_1763,Mycobacterium,,,1763
1018,http://purl.obolibrary.org/obo/MONDO_0044876,drug hypersensitivity syndrome,http://purl.obolibrary.org/obo/ECTO_0000509,exposure to drug,,,
1019,http://purl.obolibrary.org/obo/MONDO_0000331,Rickettsia helvetica spotted fever,http://purl.obolibrary.org/obo/NCBITaxon_35789,Rickettsia helvetica,,,35789
1020,http://purl.obolibrary.org/obo/MONDO_0005688,campylobacteriosis,http://purl.obolibrary.org/obo/NCBITaxon_194,Campylobacter,http://purl.obolibrary.org/obo/HP_0002027,Abdominal pain,194
1021,http://purl.obolibrary.org/obo/MONDO_0005688,campylobacteriosis,http://purl.obolibrary.org/obo/NCBITaxon_194,Campylobacter,http://purl.obolibrary.org/obo/MONDO_0001517,dysentery,194
1022,http://purl.obolibrary.org/obo/MONDO_0005688,campylobacteriosis,http://purl.obolibrary.org/obo/NCBITaxon_194,Campylobacter,,,194
1023,http://purl.obolibrary.org/obo/MONDO_0005688,campylobacteriosis,http://purl.obolibrary.org/obo/NCBITaxon_194,Campylobacter,http://purl.obolibrary.org/obo/HP_0002315,Headache,194
1024,http://purl.obolibrary.org/obo/MONDO_0007021,wheat allergic disease,http://purl.obolibrary.org/obo/NCBITaxon_4564,Triticum,,,4564
1025,http://purl.obolibrary.org/obo/MONDO_0007021,wheat allergic disease,http://purl.obolibrary.org/obo/FOODON_00001141,wheat based food product,,,
1026,http://purl.obolibrary.org/obo/MONDO_0021935,aspergillus niger infection,http://purl.obolibrary.org/obo/NCBITaxon_5061,Aspergillus niger,,,5061
1027,http://purl.obolibrary.org/obo/MONDO_0005974,strongyloidiasis,http://purl.obolibrary.org/obo/NCBITaxon_6248,Strongyloides stercoralis,,,6248
1028,http://purl.obolibrary.org/obo/MONDO_0015636,dirofilariasis,http://purl.obolibrary.org/obo/NCBITaxon_6286,Dirofilaria,,,6286
1029,http://purl.obolibrary.org/obo/MONDO_0015636,dirofilariasis,http://purl.obolibrary.org/obo/NCBITaxon_6286,Dirofilaria,http://purl.obolibrary.org/obo/HP_0001482,Subcutaneous nodule,6286
1030,http://purl.obolibrary.org/obo/MONDO_0000787,tomato allergy,http://purl.obolibrary.org/obo/NCBITaxon_4081,Solanum lycopersicum,,,4081
1031,http://purl.obolibrary.org/obo/MONDO_0019084,radiation proctitis,http://purl.obolibrary.org/obo/ECTO_0000001,exposure to radiation,,,
1032,http://purl.obolibrary.org/obo/MONDO_0024412,Peptostreptococcus infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_1257,Peptostreptococcus,,,1257
1033,http://purl.obolibrary.org/obo/MONDO_0015766,cholera,http://purl.obolibrary.org/obo/NCBITaxon_666,Vibrio cholerae,http://purl.obolibrary.org/obo/HP_0002013,Vomiting,666
1034,http://purl.obolibrary.org/obo/MONDO_0015766,cholera,http://purl.obolibrary.org/obo/NCBITaxon_666,Vibrio cholerae,http://purl.obolibrary.org/obo/MONDO_0001517,dysentery,666
1035,http://purl.obolibrary.org/obo/MONDO_0015766,cholera,http://purl.obolibrary.org/obo/NCBITaxon_666,Vibrio cholerae,,,666
1036,http://purl.obolibrary.org/obo/MONDO_0000806,horned turban snail allergy,http://purl.obolibrary.org/obo/NCBITaxon_63673,Turbo cornutus,,,63673
1037,http://purl.obolibrary.org/obo/MONDO_0005739,echinostomiasis,http://purl.obolibrary.org/obo/NCBITaxon_404429,Echinostomatoidea,,,404429
1038,http://purl.obolibrary.org/obo/MONDO_0018769,isosporiasis,http://purl.obolibrary.org/obo/NCBITaxon_482538,Cystoisospora belli,,,482538
1039,http://purl.obolibrary.org/obo/MONDO_0004592,impetigo,http://purl.obolibrary.org/obo/NCBITaxon_1314,Streptococcus pyogenes,,,1314
1040,http://purl.obolibrary.org/obo/MONDO_0001262,African histoplasmosis,http://purl.obolibrary.org/obo/NCBITaxon_149546,Histoplasma capsulatum var. duboisii,,,149546
1041,http://purl.obolibrary.org/obo/MONDO_0004609,herpes simplex infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_10294,Simplexvirus,,,10294
1042,http://purl.obolibrary.org/obo/MONDO_0005825,leptospirosis,http://purl.obolibrary.org/obo/NCBITaxon_171,Leptospira,,,171
1043,http://purl.obolibrary.org/obo/MONDO_0005825,leptospirosis,http://purl.obolibrary.org/obo/NCBITaxon_171,Leptospira,http://purl.obolibrary.org/obo/HP_0002240,Hepatomegaly,171
1044,http://purl.obolibrary.org/obo/MONDO_0001699,tinea manuum,http://purl.obolibrary.org/obo/NCBITaxon_4890,Ascomycota,,,4890
1045,http://purl.obolibrary.org/obo/MONDO_0005987,toxascariasis,http://purl.obolibrary.org/obo/NCBITaxon_59263,Toxascaris,,,59263
1046,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_565995,Bundibugyo ebolavirus,,,565995
1047,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_565995,Bundibugyo ebolavirus,http://purl.obolibrary.org/obo/MONDO_0001517,dysentery,565995
1048,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_565995,Bundibugyo ebolavirus,http://purl.obolibrary.org/obo/HP_0002013,Vomiting,565995
1049,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_565995,Bundibugyo ebolavirus,http://purl.obolibrary.org/obo/MONDO_0003799,conjunctivitis (disease),565995
1050,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_565995,Bundibugyo ebolavirus,http://purl.obolibrary.org/obo/HP_0001324,Muscle weakness,565995
1051,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_565995,Bundibugyo ebolavirus,http://purl.obolibrary.org/obo/HP_0000509,Conjunctivitis,565995
1052,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_565995,Bundibugyo ebolavirus,http://purl.obolibrary.org/obo/HP_0002315,Headache,565995
1053,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_565995,Bundibugyo ebolavirus,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia,565995
1054,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_186538,Zaire ebolavirus,,,186538
1055,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_186538,Zaire ebolavirus,http://purl.obolibrary.org/obo/MONDO_0001517,dysentery,186538
1056,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_186538,Zaire ebolavirus,http://purl.obolibrary.org/obo/HP_0002013,Vomiting,186538
1057,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_186538,Zaire ebolavirus,http://purl.obolibrary.org/obo/MONDO_0003799,conjunctivitis (disease),186538
1058,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_186538,Zaire ebolavirus,http://purl.obolibrary.org/obo/HP_0001324,Muscle weakness,186538
1059,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_186538,Zaire ebolavirus,http://purl.obolibrary.org/obo/HP_0000509,Conjunctivitis,186538
1060,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_186538,Zaire ebolavirus,http://purl.obolibrary.org/obo/HP_0002315,Headache,186538
1061,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_186538,Zaire ebolavirus,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia,186538
1062,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_186540,Sudan ebolavirus,,,186540
1063,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_186540,Sudan ebolavirus,http://purl.obolibrary.org/obo/MONDO_0001517,dysentery,186540
1064,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_186540,Sudan ebolavirus,http://purl.obolibrary.org/obo/HP_0002013,Vomiting,186540
1065,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_186540,Sudan ebolavirus,http://purl.obolibrary.org/obo/MONDO_0003799,conjunctivitis (disease),186540
1066,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_186540,Sudan ebolavirus,http://purl.obolibrary.org/obo/HP_0001324,Muscle weakness,186540
1067,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_186540,Sudan ebolavirus,http://purl.obolibrary.org/obo/HP_0000509,Conjunctivitis,186540
1068,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_186540,Sudan ebolavirus,http://purl.obolibrary.org/obo/HP_0002315,Headache,186540
1069,http://purl.obolibrary.org/obo/MONDO_0005737,Ebola hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_186540,Sudan ebolavirus,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia,186540
1070,http://purl.obolibrary.org/obo/MONDO_0022636,candida glabrata,http://purl.obolibrary.org/obo/NCBITaxon_5478,[Candida] glabrata,,,5478
1071,http://purl.obolibrary.org/obo/MONDO_0005785,Henipavirus infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_260964,Henipavirus,,,260964
1072,http://purl.obolibrary.org/obo/MONDO_0001191,hirudiniasis,http://purl.obolibrary.org/obo/NCBITaxon_55824,Hirudinea,,,55824
1073,http://purl.obolibrary.org/obo/MONDO_0001795,plantar wart,http://purl.obolibrary.org/obo/NCBITaxon_173087,Human papillomavirus types,,,173087
1074,http://purl.obolibrary.org/obo/MONDO_0005091,severe acute respiratory syndrome,http://purl.obolibrary.org/obo/NCBITaxon_227859,SARS coronavirus,http://purl.obolibrary.org/obo/HP_0012735,Cough,227859
1075,http://purl.obolibrary.org/obo/MONDO_0005091,severe acute respiratory syndrome,http://purl.obolibrary.org/obo/NCBITaxon_227859,SARS coronavirus,,,227859
1076,http://purl.obolibrary.org/obo/MONDO_0005091,severe acute respiratory syndrome,http://purl.obolibrary.org/obo/NCBITaxon_227859,SARS coronavirus,http://purl.obolibrary.org/obo/HP_0002315,Headache,227859
1077,http://purl.obolibrary.org/obo/MONDO_0005708,Colorado tick fever,http://purl.obolibrary.org/obo/NCBITaxon_46839,Colorado tick fever virus,,,46839
1078,http://purl.obolibrary.org/obo/MONDO_0015805,intestinal botulism,http://purl.obolibrary.org/obo/NCBITaxon_36830,Clostridium botulinum E,,,36830
1079,http://purl.obolibrary.org/obo/MONDO_0015805,intestinal botulism,http://purl.obolibrary.org/obo/NCBITaxon_36826,Clostridium botulinum A,,,36826
1080,http://purl.obolibrary.org/obo/MONDO_0015805,intestinal botulism,http://purl.obolibrary.org/obo/NCBITaxon_36831,Clostridium botulinum F,,,36831
1081,http://purl.obolibrary.org/obo/MONDO_0015805,intestinal botulism,http://purl.obolibrary.org/obo/NCBITaxon_36827,Clostridium botulinum B,,,36827
1082,http://purl.obolibrary.org/obo/MONDO_0002026,candidiasis,http://purl.obolibrary.org/obo/NCBITaxon_1535326,Candida <Debaryomycetaceae>,,,1535326
1083,http://purl.obolibrary.org/obo/MONDO_0005187,human herpesvirus 8 infection,http://purl.obolibrary.org/obo/NCBITaxon_37296,Human gammaherpesvirus 8,,,37296
1084,http://purl.obolibrary.org/obo/MONDO_0017878,Chapare hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_499556,Chapare mammarenavirus,,,499556
1085,http://purl.obolibrary.org/obo/MONDO_0017878,Chapare hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_499556,Chapare mammarenavirus,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia,499556
1086,http://purl.obolibrary.org/obo/MONDO_0005481,contact dermatitis due to nickel,http://purl.obolibrary.org/obo/CHEBI_33748,nickel molecular entity,,,
1087,http://purl.obolibrary.org/obo/MONDO_0000786,plum allergy,http://purl.obolibrary.org/obo/NCBITaxon_3758,Prunus domestica,,,3758
1088,http://purl.obolibrary.org/obo/MONDO_0005657,aspergillosis,http://purl.obolibrary.org/obo/NCBITaxon_5052,Aspergillus,,,5052
1089,http://purl.obolibrary.org/obo/MONDO_0005650,Arenaviridae infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_11617,Arenaviridae,,,11617
1090,http://purl.obolibrary.org/obo/MONDO_0016212,cyclosporosis,http://purl.obolibrary.org/obo/NCBITaxon_88456,Cyclospora cayetanensis,,,88456
1091,http://purl.obolibrary.org/obo/MONDO_0019121,pneumocystosis,http://purl.obolibrary.org/obo/NCBITaxon_42068,Pneumocystis jirovecii,,,42068
1092,http://purl.obolibrary.org/obo/MONDO_0015254,schistosomiasis,http://purl.obolibrary.org/obo/NCBITaxon_6181,Schistosoma,,,6181
1093,http://purl.obolibrary.org/obo/MONDO_0015254,schistosomiasis,http://purl.obolibrary.org/obo/NCBITaxon_6181,Schistosoma,http://purl.obolibrary.org/obo/HP_0000790,Hematuria,6181
1094,http://purl.obolibrary.org/obo/MONDO_0002099,Histoplasma capsulatum infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_5037,Histoplasma capsulatum,,,5037
1095,http://purl.obolibrary.org/obo/MONDO_0000297,baylisascariasis,http://purl.obolibrary.org/obo/NCBITaxon_6259,Baylisascaris procyonis,,,6259
1096,http://purl.obolibrary.org/obo/MONDO_0000297,baylisascariasis,http://purl.obolibrary.org/obo/NCBITaxon_6259,Baylisascaris procyonis,http://purl.obolibrary.org/obo/HP_0000618,Blindness,6259
1097,http://purl.obolibrary.org/obo/MONDO_0000344,Ross river fever,http://purl.obolibrary.org/obo/NCBITaxon_11029,Ross River virus,,,11029
1098,http://purl.obolibrary.org/obo/MONDO_0000344,Ross river fever,http://purl.obolibrary.org/obo/NCBITaxon_11029,Ross River virus,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia,11029
1099,http://purl.obolibrary.org/obo/MONDO_0043479,adenoviridae infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_10508,Adenoviridae,,,10508
1100,http://purl.obolibrary.org/obo/MONDO_0000303,conidiobolomycosis,http://purl.obolibrary.org/obo/NCBITaxon_34487,Conidiobolus,,,34487
1101,http://purl.obolibrary.org/obo/MONDO_0000303,conidiobolomycosis,http://purl.obolibrary.org/obo/NCBITaxon_34487,Conidiobolus,http://purl.obolibrary.org/obo/HP_0001482,Subcutaneous nodule,34487
1102,http://purl.obolibrary.org/obo/MONDO_0000239,pulmonary adiaspiromycosis,http://purl.obolibrary.org/obo/NCBITaxon_41283,Chrysosporium parvum,,,41283
1103,http://purl.obolibrary.org/obo/MONDO_0005866,mycobacterium avium complex disease,http://purl.obolibrary.org/obo/NCBITaxon_37162,Mycobacterium avium complex,,,37162
1104,http://purl.obolibrary.org/obo/MONDO_0005545,staphylococcus aureus infection,http://purl.obolibrary.org/obo/NCBITaxon_1280,Staphylococcus aureus,,,1280
1105,http://purl.obolibrary.org/obo/MONDO_0000772,pollen allergy,http://purl.obolibrary.org/obo/FOODON_03420279,pollen,,,
1106,http://purl.obolibrary.org/obo/MONDO_0006732,drug-induced dyskinesia,http://purl.obolibrary.org/obo/ECTO_0000509,exposure to drug,,,
1107,http://purl.obolibrary.org/obo/MONDO_0000304,penicilliosis,http://purl.obolibrary.org/obo/NCBITaxon_37727,Talaromyces marneffei,http://purl.obolibrary.org/obo/HP_0001824,Weight loss,37727
1108,http://purl.obolibrary.org/obo/MONDO_0000304,penicilliosis,http://purl.obolibrary.org/obo/NCBITaxon_37727,Talaromyces marneffei,http://purl.obolibrary.org/obo/HP_0001903,Anemia,37727
1109,http://purl.obolibrary.org/obo/MONDO_0000304,penicilliosis,http://purl.obolibrary.org/obo/NCBITaxon_37727,Talaromyces marneffei,http://purl.obolibrary.org/obo/HP_0001433,Hepatosplenomegaly,37727
1110,http://purl.obolibrary.org/obo/MONDO_0000304,penicilliosis,http://purl.obolibrary.org/obo/NCBITaxon_37727,Talaromyces marneffei,http://purl.obolibrary.org/obo/HP_0002716,Lymphadenopathy,37727
1111,http://purl.obolibrary.org/obo/MONDO_0000304,penicilliosis,http://purl.obolibrary.org/obo/NCBITaxon_37727,Talaromyces marneffei,,,37727
1112,http://purl.obolibrary.org/obo/MONDO_0006921,Actinomycetales infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_2037,Actinomycetales,,,2037
1113,http://purl.obolibrary.org/obo/MONDO_0017859,colchicine poisoning,http://purl.obolibrary.org/obo/CHEBI_23359,colchicine,,,
1114,http://purl.obolibrary.org/obo/MONDO_0040998,Pasteurella multocida infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_747,Pasteurella multocida,,,747
1115,http://purl.obolibrary.org/obo/MONDO_0005136,malaria,http://purl.obolibrary.org/obo/NCBITaxon_5820,Plasmodium,http://purl.obolibrary.org/obo/HP_0001903,Anemia,5820
1116,http://purl.obolibrary.org/obo/MONDO_0005136,malaria,http://purl.obolibrary.org/obo/NCBITaxon_5820,Plasmodium,,,5820
1117,http://purl.obolibrary.org/obo/MONDO_0005136,malaria,http://purl.obolibrary.org/obo/NCBITaxon_5820,Plasmodium,http://purl.obolibrary.org/obo/MONDO_0002280,anemia (disease),5820
1118,http://purl.obolibrary.org/obo/MONDO_0001137,Murray valley encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11079,Murray Valley encephalitis virus,http://purl.obolibrary.org/obo/HP_0002329,Drowsiness,11079
1119,http://purl.obolibrary.org/obo/MONDO_0001137,Murray valley encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11079,Murray Valley encephalitis virus,,,11079
1120,http://purl.obolibrary.org/obo/MONDO_0001137,Murray valley encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11079,Murray Valley encephalitis virus,http://purl.obolibrary.org/obo/HP_0001324,Muscle weakness,11079
1121,http://purl.obolibrary.org/obo/MONDO_0001137,Murray valley encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11079,Murray Valley encephalitis virus,http://purl.obolibrary.org/obo/HP_0001289,Confusion,11079
1122,http://purl.obolibrary.org/obo/MONDO_0005429,prion disease,http://purl.obolibrary.org/obo/PR_000001886,,,,
1123,http://purl.obolibrary.org/obo/MONDO_0006706,Bifidobacteriales infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_85004,Bifidobacteriales,,,85004
1124,http://purl.obolibrary.org/obo/MONDO_0005641,aleutian mink disease,http://purl.obolibrary.org/obo/NCBITaxon_28314,Aleutian mink disease virus,http://purl.obolibrary.org/obo/HP_0001903,Anemia,28314
1125,http://purl.obolibrary.org/obo/MONDO_0005641,aleutian mink disease,http://purl.obolibrary.org/obo/NCBITaxon_28314,Aleutian mink disease virus,http://purl.obolibrary.org/obo/HP_0002240,Hepatomegaly,28314
1126,http://purl.obolibrary.org/obo/MONDO_0005641,aleutian mink disease,http://purl.obolibrary.org/obo/NCBITaxon_28314,Aleutian mink disease virus,http://purl.obolibrary.org/obo/HP_0001824,Weight loss,28314
1127,http://purl.obolibrary.org/obo/MONDO_0005641,aleutian mink disease,http://purl.obolibrary.org/obo/NCBITaxon_28314,Aleutian mink disease virus,,,28314
1128,http://purl.obolibrary.org/obo/MONDO_0017875,Bolivian hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_11628,Machupo mammarenavirus,,,11628
1129,http://purl.obolibrary.org/obo/MONDO_0005740,Echovirus infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_33758,Echovirus,,,33758
1130,http://purl.obolibrary.org/obo/MONDO_0000757,glucocorticoid-induced osteoporosis,http://purl.obolibrary.org/obo/CHEBI_24261,glucocorticoid,,,
1131,http://purl.obolibrary.org/obo/MONDO_0000301,ophthalmomyiasis,http://purl.obolibrary.org/obo/NCBITaxon_123737,Oestrus ovis,,,123737
1132,http://purl.obolibrary.org/obo/MONDO_0000276,Powassan encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11083,Powassan virus,http://purl.obolibrary.org/obo/HP_0003470,Paralysis,11083
1133,http://purl.obolibrary.org/obo/MONDO_0000276,Powassan encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11083,Powassan virus,http://purl.obolibrary.org/obo/HP_0001259,Coma,11083
1134,http://purl.obolibrary.org/obo/MONDO_0000276,Powassan encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11083,Powassan virus,http://purl.obolibrary.org/obo/HP_0001250,Seizures,11083
1135,http://purl.obolibrary.org/obo/MONDO_0000276,Powassan encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11083,Powassan virus,,,11083
1136,http://purl.obolibrary.org/obo/MONDO_0000276,Powassan encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11083,Powassan virus,http://purl.obolibrary.org/obo/HP_0001289,Confusion,11083
